article_number,price,source
1729837,37.5,Both (Tabelle1 priority)
1729839,37.5,Both (Tabelle1 priority)
1729852,39.0,Both (Tabelle1 priority)
1729853,39.0,Both (Tabelle1 priority)
1730044,37.5,Both (Tabelle1 priority)
1730045,37.5,Both (Tabelle1 priority)
1730057,64.95,Both (Tabelle1 priority)
1730058,58.45,Both (Tabelle1 priority)
1730329,158.48,Both (Tabelle1 priority)
1730414,137.35,Both (Tabelle1 priority)
1730949,71.92,Both (Tabelle1 priority)
1731183,56.8,Both (Tabelle1 priority)
1731185,49.2,Both (Tabelle1 priority)
1732537,39.4105,Both (Tabelle1 priority)
1732539,39.4105,Both (Tabelle1 priority)
1732546,35.6855,Both (Tabelle1 priority)
1732549,35.6855,Both (Tabelle1 priority)
1732558,37.1755,Both (Tabelle1 priority)
1732560,37.1755,Both (Tabelle1 priority)
1732588,65.52000000000001,Both (Tabelle1 priority)
1732593,65.52000000000001,Both (Tabelle1 priority)
1732689,76.0,Both (Tabelle1 priority)
1732690,76.0,Both (Tabelle1 priority)
1732692,76.0,Both (Tabelle1 priority)
1732699,72.0,Both (Tabelle1 priority)
1732700,72.0,Both (Tabelle1 priority)
1732701,72.0,Both (Tabelle1 priority)
1732706,34.0,Both (Tabelle1 priority)
1732708,34.0,Both (Tabelle1 priority)
1732710,34.0,Both (Tabelle1 priority)
1732711,34.0,Both (Tabelle1 priority)
1732717,32.0,Both (Tabelle1 priority)
1732720,34.0,Both (Tabelle1 priority)
1732722,34.0,Both (Tabelle1 priority)
1732785,38.5,Both (Tabelle1 priority)
1732786,38.5,Both (Tabelle1 priority)
1732788,40.5,Both (Tabelle1 priority)
1732791,38.5,Both (Tabelle1 priority)
1732993,138.37,Both (Tabelle1 priority)
1732999,138.37,Both (Tabelle1 priority)
1733003,104.15,Both (Tabelle1 priority)
1733007,104.15,Both (Tabelle1 priority)
1733009,104.15,Both (Tabelle1 priority)
1733012,104.15,Both (Tabelle1 priority)
1733014,104.15,Both (Tabelle1 priority)
1733018,104.15,Both (Tabelle1 priority)
1733021,104.15,Both (Tabelle1 priority)
1733024,104.15,Both (Tabelle1 priority)
1733025,138.37,Both (Tabelle1 priority)
1733027,87.26,Both (Tabelle1 priority)
1733028,104.15,Both (Tabelle1 priority)
1733029,104.15,Both (Tabelle1 priority)
1733036,138.37,Both (Tabelle1 priority)
1733042,145.13,Both (Tabelle1 priority)
1733047,145.13,Both (Tabelle1 priority)
1733056,145.13,Both (Tabelle1 priority)
1733058,87.26,Both (Tabelle1 priority)
1733060,111.38,Both (Tabelle1 priority)
1733061,151.88,Both (Tabelle1 priority)
1733086,87.26,Both (Tabelle1 priority)
1733093,92.89,Both (Tabelle1 priority)
1733097,92.89,Both (Tabelle1 priority)
1733101,70.37,Both (Tabelle1 priority)
1733103,70.37,Both (Tabelle1 priority)
1733106,70.37,Both (Tabelle1 priority)
1733113,70.37,Both (Tabelle1 priority)
1733122,111.38,Both (Tabelle1 priority)
1733124,138.37,Both (Tabelle1 priority)
1733128,111.38,Both (Tabelle1 priority)
1733133,138.37,Both (Tabelle1 priority)
1733134,138.37,Both (Tabelle1 priority)
1733138,138.37,Both (Tabelle1 priority)
1733139,111.38,Both (Tabelle1 priority)
1733142,138.37,Both (Tabelle1 priority)
1733143,138.37,Both (Tabelle1 priority)
1733145,138.37,Both (Tabelle1 priority)
1733146,84.38,Both (Tabelle1 priority)
1733147,84.38,Both (Tabelle1 priority)
1733149,138.37,Both (Tabelle1 priority)
1733152,84.38,Both (Tabelle1 priority)
1733156,84.38,Both (Tabelle1 priority)
1733158,138.37,Both (Tabelle1 priority)
1733175,58.32,Tabelle1
1733176,58.32,Tabelle1
1733358,15.200000000000001,Both (Tabelle1 priority)
1733359,15.200000000000001,Both (Tabelle1 priority)
1733393,15.200000000000001,Both (Tabelle1 priority)
1733413,19.8,Both (Tabelle1 priority)
1733416,19.8,Both (Tabelle1 priority)
1733434,18.2,Both (Tabelle1 priority)
1733537,20.475,Both (Tabelle1 priority)
1733540,20.475,Both (Tabelle1 priority)
1733550,21.150000000000002,Both (Tabelle1 priority)
1733551,21.150000000000002,Both (Tabelle1 priority)
1733630,53.9,Both (Tabelle1 priority)
1733643,53.900000000000006,Both (Tabelle1 priority)
1733644,53.900000000000006,Both (Tabelle1 priority)
1733727,22.275000000000002,Both (Tabelle1 priority)
1733728,24.075,Both (Tabelle1 priority)
1733803,86.075,Both (Tabelle1 priority)
1733820,53.900000000000006,Both (Tabelle1 priority)
1733821,53.900000000000006,Both (Tabelle1 priority)
1733825,53.900000000000006,Both (Tabelle1 priority)
1733828,62.150000000000006,Both (Tabelle1 priority)
1733829,62.150000000000006,Both (Tabelle1 priority)
1733833,78.375,Both (Tabelle1 priority)
1733843,78.375,Both (Tabelle1 priority)
1733854,70.4,Both (Tabelle1 priority)
1733858,70.4,Both (Tabelle1 priority)
1733896,40.7,Both (Tabelle1 priority)
1733897,33.28,Both (Tabelle1 priority)
1734023,58.32,Tabelle1
1734024,58.32,Tabelle1
1734068,55.92,Tabelle1
1734184,62.32,Tabelle1
1734186,62.32,Tabelle1
1734218,63.92,Tabelle1
1734220,63.92,Tabelle1
1734390,233.72,Both (Tabelle1 priority)
1734394,214.19,Both (Tabelle1 priority)
1734396,266.28,Both (Tabelle1 priority)
1734398,266.28,Both (Tabelle1 priority)
1734399,266.28,Both (Tabelle1 priority)
1734405,233.72,Both (Tabelle1 priority)
1734406,214.19,Both (Tabelle1 priority)
1734413,214.19,Both (Tabelle1 priority)
1734415,233.72,Both (Tabelle1 priority)
1734416,233.72,Both (Tabelle1 priority)
1734420,266.28,Both (Tabelle1 priority)
1734761,36.4,Both (Tabelle1 priority)
1734762,36.4,Both (Tabelle1 priority)
1734786,33.45,Tabelle1
1734787,33.45,Tabelle1
1734847,71.92,Tabelle1
1734865,67.92,Tabelle1
1734869,67.92,Tabelle1
1734910,35.69,Tabelle1
1734913,35.69,Tabelle1
1734918,35.69,Tabelle1
1734921,35.69,Tabelle1
1734997,21.33,Both (Tabelle1 priority)
1734998,21.33,Both (Tabelle1 priority)
1734999,38.52,Both (Tabelle1 priority)
1735000,25.65,Both (Tabelle1 priority)
1735001,25.65,Both (Tabelle1 priority)
1735002,25.65,Both (Tabelle1 priority)
1735003,25.65,Both (Tabelle1 priority)
1735004,38.52,Both (Tabelle1 priority)
1735005,29.97,Both (Tabelle1 priority)
1735006,10.62,Both (Tabelle1 priority)
1735007,10.62,Both (Tabelle1 priority)
1735008,10.62,Both (Tabelle1 priority)
1735009,17.1,Both (Tabelle1 priority)
1735010,17.1,Both (Tabelle1 priority)
1735011,17.1,Both (Tabelle1 priority)
1735012,17.1,Both (Tabelle1 priority)
1735013,38.52,Both (Tabelle1 priority)
1735014,25.65,Both (Tabelle1 priority)
1735015,25.65,Both (Tabelle1 priority)
1735016,25.65,Both (Tabelle1 priority)
1735017,25.65,Both (Tabelle1 priority)
1735018,25.65,Both (Tabelle1 priority)
1735019,25.65,Both (Tabelle1 priority)
1735020,43.92,Both (Tabelle1 priority)
1735021,43.92,Both (Tabelle1 priority)
1735022,39.51,Both (Tabelle1 priority)
1735023,39.51,Both (Tabelle1 priority)
1735024,43.92,Both (Tabelle1 priority)
1735025,21.96,Both (Tabelle1 priority)
1735026,21.96,Both (Tabelle1 priority)
1735027,70.29,Both (Tabelle1 priority)
1735028,25.65,Both (Tabelle1 priority)
1735029,25.65,Both (Tabelle1 priority)
1735030,21.33,Both (Tabelle1 priority)
1735031,21.33,Both (Tabelle1 priority)
1735143,6.16,Both (Tabelle1 priority)
1735144,6.16,Both (Tabelle1 priority)
1735145,6.16,Both (Tabelle1 priority)
1735146,6.16,Both (Tabelle1 priority)
1735147,6.16,Both (Tabelle1 priority)
1735148,6.16,Both (Tabelle1 priority)
1735149,6.16,Both (Tabelle1 priority)
1735150,6.16,Both (Tabelle1 priority)
1735151,6.16,Both (Tabelle1 priority)
1735152,6.16,Both (Tabelle1 priority)
1735153,6.16,Both (Tabelle1 priority)
1735154,6.16,Both (Tabelle1 priority)
1735155,7.21,Both (Tabelle1 priority)
1735156,7.21,Both (Tabelle1 priority)
1735157,7.21,Both (Tabelle1 priority)
1735158,7.21,Both (Tabelle1 priority)
1735159,7.21,Both (Tabelle1 priority)
1735160,7.21,Both (Tabelle1 priority)
1735161,7.21,Both (Tabelle1 priority)
1735162,7.21,Both (Tabelle1 priority)
1735163,7.21,Both (Tabelle1 priority)
1735164,7.21,Both (Tabelle1 priority)
1735165,7.21,Both (Tabelle1 priority)
1735166,7.21,Both (Tabelle1 priority)
1735167,7.21,Both (Tabelle1 priority)
1735168,7.21,Both (Tabelle1 priority)
1735169,14.46,Both (Tabelle1 priority)
1735170,14.46,Both (Tabelle1 priority)
1735171,14.46,Both (Tabelle1 priority)
1735172,14.46,Both (Tabelle1 priority)
1735173,14.46,Both (Tabelle1 priority)
1735174,14.46,Both (Tabelle1 priority)
1735175,14.46,Both (Tabelle1 priority)
1735176,14.46,Both (Tabelle1 priority)
1735177,14.46,Both (Tabelle1 priority)
1735178,14.46,Both (Tabelle1 priority)
1735179,9.35,Both (Tabelle1 priority)
1735180,9.35,Both (Tabelle1 priority)
1735181,9.35,Both (Tabelle1 priority)
1735182,9.35,Both (Tabelle1 priority)
1735183,9.35,Both (Tabelle1 priority)
1735184,9.35,Both (Tabelle1 priority)
1735185,9.35,Both (Tabelle1 priority)
1735186,9.35,Both (Tabelle1 priority)
1735187,9.35,Both (Tabelle1 priority)
1735188,9.35,Both (Tabelle1 priority)
1735189,6.16,Both (Tabelle1 priority)
1735190,6.16,Both (Tabelle1 priority)
1735191,6.16,Both (Tabelle1 priority)
1735192,6.16,Both (Tabelle1 priority)
1735193,6.16,Both (Tabelle1 priority)
1735194,6.16,Both (Tabelle1 priority)
1735195,6.16,Both (Tabelle1 priority)
1735196,6.16,Both (Tabelle1 priority)
1735197,6.16,Both (Tabelle1 priority)
1735198,6.16,Both (Tabelle1 priority)
1735199,6.16,Both (Tabelle1 priority)
1735200,6.16,Both (Tabelle1 priority)
1735201,6.16,Both (Tabelle1 priority)
1735202,6.16,Both (Tabelle1 priority)
1735203,6.16,Both (Tabelle1 priority)
1735204,6.16,Both (Tabelle1 priority)
1735205,6.16,Both (Tabelle1 priority)
1735206,6.16,Both (Tabelle1 priority)
1735207,7.21,Both (Tabelle1 priority)
1735208,3.26,Both (Tabelle1 priority)
1735209,3.26,Both (Tabelle1 priority)
1735210,3.26,Both (Tabelle1 priority)
1735211,3.26,Both (Tabelle1 priority)
1735212,3.26,Both (Tabelle1 priority)
1735213,3.26,Both (Tabelle1 priority)
1735214,3.26,Both (Tabelle1 priority)
1735215,3.26,Both (Tabelle1 priority)
1735216,3.26,Both (Tabelle1 priority)
1735217,3.26,Both (Tabelle1 priority)
1735218,3.26,Both (Tabelle1 priority)
1735219,3.26,Both (Tabelle1 priority)
1735220,3.26,Both (Tabelle1 priority)
1735221,3.26,Both (Tabelle1 priority)
1735222,3.26,Both (Tabelle1 priority)
1735223,3.26,Both (Tabelle1 priority)
1735224,3.26,Both (Tabelle1 priority)
1735225,3.26,Both (Tabelle1 priority)
1735226,7.21,Both (Tabelle1 priority)
1735227,7.21,Both (Tabelle1 priority)
1735228,7.21,Both (Tabelle1 priority)
1735229,7.21,Both (Tabelle1 priority)
1735230,7.21,Both (Tabelle1 priority)
1735231,7.21,Both (Tabelle1 priority)
1735232,7.21,Both (Tabelle1 priority)
1735233,7.21,Both (Tabelle1 priority)
1735234,7.21,Both (Tabelle1 priority)
1735235,7.21,Both (Tabelle1 priority)
1735239,40.0,Both (Tabelle1 priority)
1735241,40.0,Both (Tabelle1 priority)
1735296,31.849999999999998,Both (Tabelle1 priority)
1735298,31.849999999999998,Both (Tabelle1 priority)
1735322,34.545,Both (Tabelle1 priority)
1735473,31.849999999999998,Both (Tabelle1 priority)
1735482,36.015,Both (Tabelle1 priority)
1735484,36.015,Both (Tabelle1 priority)
1735517,12.74,Both (Tabelle1 priority)
1735520,12.74,Both (Tabelle1 priority)
1735537,12.74,Both (Tabelle1 priority)
1735628,36.26,Both (Tabelle1 priority)
1735652,36.015,Both (Tabelle1 priority)
1735654,29.645,Both (Tabelle1 priority)
1735682,36.015,Both (Tabelle1 priority)
1735704,28.91,Both (Tabelle1 priority)
1735709,25.235,Both (Tabelle1 priority)
1735717,25.235,Both (Tabelle1 priority)
1735735,37.485,Both (Tabelle1 priority)
1735737,37.485,Both (Tabelle1 priority)
1735741,37.485,Both (Tabelle1 priority)
1735742,37.485,Both (Tabelle1 priority)
1735778,55.37,Both (Tabelle1 priority)
1735832,12.74,Both (Tabelle1 priority)
1735833,12.74,Both (Tabelle1 priority)
1735835,12.74,Both (Tabelle1 priority)
1735839,12.74,Both (Tabelle1 priority)
1735881,49.0,Both (Tabelle1 priority)
1735967,42.63,Both (Tabelle1 priority)
1736003,30.87,Both (Tabelle1 priority)
1736040,10.535,Both (Tabelle1 priority)
1736041,10.535,Both (Tabelle1 priority)
1736097,53.165,Both (Tabelle1 priority)
1736098,29.155,Both (Tabelle1 priority)
1736103,39.935,Both (Tabelle1 priority)
1736104,39.935,Both (Tabelle1 priority)
1736108,41.65,Both (Tabelle1 priority)
1736115,32.095,Both (Tabelle1 priority)
1736126,40.67,Both (Tabelle1 priority)
1736134,30.134999999999998,Both (Tabelle1 priority)
1736146,30.134999999999998,Both (Tabelle1 priority)
1736155,40.425,Both (Tabelle1 priority)
1736157,40.425,Both (Tabelle1 priority)
1736158,40.425,Both (Tabelle1 priority)
1736163,40.425,Both (Tabelle1 priority)
1736175,40.425,Both (Tabelle1 priority)
1736198,49.245,Both (Tabelle1 priority)
1736200,35.28,Both (Tabelle1 priority)
1736201,49.245,Both (Tabelle1 priority)
1736204,35.28,Both (Tabelle1 priority)
1736210,35.28,Both (Tabelle1 priority)
1736212,34.545,Both (Tabelle1 priority)
1736215,34.545,Both (Tabelle1 priority)
1736219,34.545,Both (Tabelle1 priority)
1736229,43.61,Both (Tabelle1 priority)
1736230,43.61,Both (Tabelle1 priority)
1736234,39.935,Both (Tabelle1 priority)
1736236,39.935,Both (Tabelle1 priority)
1736246,39.935,Both (Tabelle1 priority)
1736268,51.205,Both (Tabelle1 priority)
1736269,51.205,Both (Tabelle1 priority)
1736371,12.74,Both (Tabelle1 priority)
1736372,13.719999999999999,Both (Tabelle1 priority)
1736374,12.74,Both (Tabelle1 priority)
1736391,13.719999999999999,Both (Tabelle1 priority)
1736519,42.63,Both (Tabelle1 priority)
1736533,40.67,Both (Tabelle1 priority)
1736540,42.63,Both (Tabelle1 priority)
1736550,32.83,Both (Tabelle1 priority)
1736556,32.83,Both (Tabelle1 priority)
1736728,33.075,Both (Tabelle1 priority)
1736730,31.115,Both (Tabelle1 priority)
1736731,31.115,Both (Tabelle1 priority)
1736748,26.46,Both (Tabelle1 priority)
1736750,26.46,Both (Tabelle1 priority)
1736786,21.315,Both (Tabelle1 priority)
1736789,23.275,Both (Tabelle1 priority)
1736790,23.275,Both (Tabelle1 priority)
1736795,21.315,Both (Tabelle1 priority)
1736799,24.745,Both (Tabelle1 priority)
1736802,24.745,Both (Tabelle1 priority)
1736808,24.745,Both (Tabelle1 priority)
1736817,24.745,Both (Tabelle1 priority)
1736820,24.745,Both (Tabelle1 priority)
1736831,26.46,Both (Tabelle1 priority)
1736832,26.46,Both (Tabelle1 priority)
1736838,24.745,Both (Tabelle1 priority)
1736839,24.745,Both (Tabelle1 priority)
1736844,26.46,Both (Tabelle1 priority)
1736866,28.91,Both (Tabelle1 priority)
1736867,28.91,Both (Tabelle1 priority)
1736871,28.91,Both (Tabelle1 priority)
1736874,28.91,Both (Tabelle1 priority)
1736975,34.3,Both (Tabelle1 priority)
1736985,31.115,Both (Tabelle1 priority)
1736994,26.705,Both (Tabelle1 priority)
1737031,32.83,Both (Tabelle1 priority)
1737033,32.83,Both (Tabelle1 priority)
1737036,32.83,Both (Tabelle1 priority)
1737038,32.585,Both (Tabelle1 priority)
1737041,32.585,Both (Tabelle1 priority)
1737080,40.425,Both (Tabelle1 priority)
1737090,42.63,Both (Tabelle1 priority)
1737231,57.33,Both (Tabelle1 priority)
1737251,49.0,Both (Tabelle1 priority)
1737254,22.785,Both (Tabelle1 priority)
1737278,26.705,Both (Tabelle1 priority)
1737284,26.705,Both (Tabelle1 priority)
1737287,52.43,Both (Tabelle1 priority)
1737317,40.425,Both (Tabelle1 priority)
1737332,40.425,Both (Tabelle1 priority)
1737436,64.8,Both (Tabelle1 priority)
1737830,66.65,Both (Tabelle1 priority)
1737840,48.83,Both (Tabelle1 priority)
1737841,48.83,Both (Tabelle1 priority)
1737857,62.78,Both (Tabelle1 priority)
1737862,62.78,Both (Tabelle1 priority)
1737864,59.68,Both (Tabelle1 priority)
1737865,59.68,Both (Tabelle1 priority)
1737866,59.68,Both (Tabelle1 priority)
1737873,48.83,Both (Tabelle1 priority)
1738013,72.0,Both (Tabelle1 priority)
1738015,72.0,Both (Tabelle1 priority)
1738069,51.2,Both (Tabelle1 priority)
1738072,51.2,Both (Tabelle1 priority)
1738073,51.2,Both (Tabelle1 priority)
1738086,51.2,Both (Tabelle1 priority)
1738367,87.2,Both (Tabelle1 priority)
1738372,87.2,Both (Tabelle1 priority)
1738544,51.15,Both (Tabelle1 priority)
1738577,72.0,Both (Tabelle1 priority)
1738579,72.0,Both (Tabelle1 priority)
1738581,64.8,Both (Tabelle1 priority)
1738585,64.8,Both (Tabelle1 priority)
1738586,64.8,Both (Tabelle1 priority)
1738626,61.6,Both (Tabelle1 priority)
1738628,61.6,Both (Tabelle1 priority)
1738631,76.0,Both (Tabelle1 priority)
1738636,68.8,Both (Tabelle1 priority)
1738638,68.8,Both (Tabelle1 priority)
1738640,68.8,Both (Tabelle1 priority)
1738798,153.0,Both (Tabelle1 priority)
1738801,168.3,Both (Tabelle1 priority)
1738805,153.0,Both (Tabelle1 priority)
1738844,141.3,Both (Tabelle1 priority)
1738845,141.3,Both (Tabelle1 priority)
1738846,141.3,Both (Tabelle1 priority)
1738848,141.3,Both (Tabelle1 priority)
1738873,64.0,Both (Tabelle1 priority)
1738874,64.0,Both (Tabelle1 priority)
1738877,64.0,Both (Tabelle1 priority)
1738878,64.0,Both (Tabelle1 priority)
1738882,64.0,Both (Tabelle1 priority)
1738883,64.0,Both (Tabelle1 priority)
1739381,75.6,Both (Tabelle1 priority)
1739382,75.6,Both (Tabelle1 priority)
1739386,93.0,Both (Tabelle1 priority)
1739529,70.2,Both (Tabelle1 priority)
1739548,84.5,Both (Tabelle1 priority)
1739580,104.0,Both (Tabelle1 priority)
1739581,104.0,Both (Tabelle1 priority)
1739582,104.0,Both (Tabelle1 priority)
1739600,67.6,Both (Tabelle1 priority)
1739602,67.6,Both (Tabelle1 priority)
1739604,109.85,Both (Tabelle1 priority)
1739607,109.85,Both (Tabelle1 priority)
1739609,67.6,Both (Tabelle1 priority)
1739614,67.6,Both (Tabelle1 priority)
1739615,67.6,Both (Tabelle1 priority)
1739616,67.6,Both (Tabelle1 priority)
1739622,121.55,Both (Tabelle1 priority)
1739662,133.25,Both (Tabelle1 priority)
1739796,115.7,Both (Tabelle1 priority)
1739797,115.7,Both (Tabelle1 priority)
1739855,61.1,Both (Tabelle1 priority)
1739857,61.1,Both (Tabelle1 priority)
1740006,68.4,Both (Tabelle1 priority)
1740007,68.4,Both (Tabelle1 priority)
1740064,81.0,Both (Tabelle1 priority)
1740065,81.0,Both (Tabelle1 priority)
1740068,81.0,Both (Tabelle1 priority)
1740071,81.0,Both (Tabelle1 priority)
1740130,73.8,Both (Tabelle1 priority)
1740131,73.8,Both (Tabelle1 priority)
1740221,101.4,Both (Tabelle1 priority)
1740229,82.8,Both (Tabelle1 priority)
1740230,82.8,Both (Tabelle1 priority)
1740231,82.8,Both (Tabelle1 priority)
1740270,90.0,Both (Tabelle1 priority)
1740271,90.0,Both (Tabelle1 priority)
1740319,79.2,Both (Tabelle1 priority)
1740331,64.8,Both (Tabelle1 priority)
1740332,64.8,Both (Tabelle1 priority)
1740359,82.8,Both (Tabelle1 priority)
1740384,64.8,Both (Tabelle1 priority)
1740387,64.8,Both (Tabelle1 priority)
1740404,53.4,Both (Tabelle1 priority)
1740409,101.4,Both (Tabelle1 priority)
1740411,101.4,Both (Tabelle1 priority)
1740427,106.8,Both (Tabelle1 priority)
1740501,101.4,Both (Tabelle1 priority)
1740503,64.8,Both (Tabelle1 priority)
1740504,64.8,Both (Tabelle1 priority)
1740507,101.4,Both (Tabelle1 priority)
1740521,98.4,Both (Tabelle1 priority)
1740528,98.4,Both (Tabelle1 priority)
1740532,98.4,Both (Tabelle1 priority)
1740542,73.8,Both (Tabelle1 priority)
1740543,73.8,Both (Tabelle1 priority)
1740581,69.0,Both (Tabelle1 priority)
1740592,69.0,Both (Tabelle1 priority)
1740595,69.0,Both (Tabelle1 priority)
1740596,69.0,Both (Tabelle1 priority)
1740601,101.4,Both (Tabelle1 priority)
1740666,93.0,Both (Tabelle1 priority)
1740671,93.0,Both (Tabelle1 priority)
1740673,93.0,Both (Tabelle1 priority)
1740674,73.8,Both (Tabelle1 priority)
1740675,73.8,Both (Tabelle1 priority)
1740697,75.6,Both (Tabelle1 priority)
1740699,75.6,Both (Tabelle1 priority)
1740713,64.8,Both (Tabelle1 priority)
1740715,64.8,Both (Tabelle1 priority)
1740741,75.6,Both (Tabelle1 priority)
1740743,75.6,Both (Tabelle1 priority)
1740782,80.39999999999999,Both (Tabelle1 priority)
1740803,93.0,Both (Tabelle1 priority)
1740809,71.4,Both (Tabelle1 priority)
1740811,71.4,Both (Tabelle1 priority)
1740812,71.4,Both (Tabelle1 priority)
1740842,79.2,Both (Tabelle1 priority)
1740843,79.2,Both (Tabelle1 priority)
1740873,112.2,Both (Tabelle1 priority)
1740887,26.4,Both (Tabelle1 priority)
1740888,26.4,Both (Tabelle1 priority)
1740889,26.4,Both (Tabelle1 priority)
1740890,26.4,Both (Tabelle1 priority)
1741057,39.84,Both (Tabelle1 priority)
1741061,44.71,Both (Tabelle1 priority)
1741063,44.71,Both (Tabelle1 priority)
1741074,37.72,Both (Tabelle1 priority)
1741075,37.72,Both (Tabelle1 priority)
1741076,39.84,Both (Tabelle1 priority)
1741082,37.72,Both (Tabelle1 priority)
1741087,37.72,Both (Tabelle1 priority)
1741089,37.72,Both (Tabelle1 priority)
1741137,53.84,Both (Tabelle1 priority)
1741144,39.21,Both (Tabelle1 priority)
1741151,48.97,Both (Tabelle1 priority)
1741181,48.25,Both (Tabelle1 priority)
1741192,48.25,Both (Tabelle1 priority)
1741193,39.21,Both (Tabelle1 priority)
1741202,39.21,Both (Tabelle1 priority)
1741216,43.49,Both (Tabelle1 priority)
1741222,43.49,Both (Tabelle1 priority)
1741258,43.49,Both (Tabelle1 priority)
1741260,39.84,Both (Tabelle1 priority)
1741270,34.0,Both (Tabelle1 priority)
1741305,66.45,Both (Tabelle1 priority)
1741329,56.25,Both (Tabelle1 priority)
1741331,85.77,Both (Tabelle1 priority)
1741347,56.25,Both (Tabelle1 priority)
